gene_name	BLCA:exp	BLCA:dna	BLCA:muation	BRCA:exp	BRCA:dna	BRCA:muation	CHOL:exp	CHOL:dna	CHOL:muation	COAD:exp	COAD:dna	COAD:muation	ESCA:exp	ESCA:dna	ESCA:muation	HNSC:exp	HNSC:dna	HNSC:muation	KIRC:exp	KIRC:dna	KIRC:muation	KIRP:exp	KIRP:dna	KIRP:muation	LIHC:exp	LIHC:dna	LIHC:muation	LUAD:exp	LUAD:dna	LUAD:muation	LUSC:exp	LUSC:dna	LUSC:muation	PAAD:exp	PAAD:dna	PAAD:muation	PRAD:exp	PRAD:dna	PRAD:muation	READ:exp	READ:dna	READ:muation	THCA:exp	THCA:dna	THCA:muation	UCEC:exp	UCEC:dna	UCEC:muation	label
KAT2B	-0.929054319332715	0.4521726450444797	0.0951800894866218	-0.9816964992017498	0.1578611174592419	0.3350883255561723	-1.4690605498373068	-0.2102716770234912	-0.394420157951759	-1.5530185768026514	0.1285388688603005	2.202385213500728	-1.901376654044781	0.0775134036324265	0.2951574873559248	-1.985630290899674	0.2435276399981484	0.1718117903799448	-0.4051804490884148	0.6114411264553021	0.3636268773303607	-0.6044180604533509	-0.4418625271057634	0.5243686991750343	-0.4566700024994519	0.3044340666612389	-0.08347039592016	-1.0525415392207311	0.2641453568785307	0.6376574032531648	-1.1389350307148416	0.1135019562064047	0.3887105770157641	-0.5030449376416524	0.0990688247310965	0.4639920313885829	-0.2191532561412853	0.5920725486378239	0.3619030010975089	-1.5547252262857905	0.4268570453999905	1.2333473738921887	-0.5252440820274691	0.7237628222085267	-0.4401846017127709	-1.0019028842194382	0.4027399258628016	1.740259032474215	0
RBBP4	0.5752711319424337	0.5513252492542086	0.2642534620615709	0.4583273317452478	0.4246284286227947	-0.581628742876148	0.3523757077319954	-0.249481381915075	-0.394420157951759	0.2802488126633021	0.4891807126691304	-0.7733313838986633	-0.0048942720460313	-0.035391010532849	0.7656885191867486	0.0239265598173176	0.3539129577205966	-0.1101443093260076	-0.0265437203273791	0.1976624187741284	-0.936946727669201	0.1841230038019968	-0.201294939783356	-0.9049517931737532	0.3092109378991075	0.2902628885533476	0.7624307024274258	0.4963547981823789	0.4125961530971253	-1.470060888699416	0.2736555313393243	0.5081059813455087	-0.5259397271523866	-0.1571291249376017	0.1421372603091123	-0.9202226373989671	0.2726800369120585	-0.1397876746490422	0.1854728268055656	0.1269756236643652	0.6705695859925423	-1.2449082027143423	-0.1026135024661426	0.1793877506594694	1.7068435390786765	0.1498475545429701	0.4669348306406199	-0.493855014126583	0
SUMO1	0.2735468453731378	0.2013734044197423	-0.4343720566512504	0.5106453810171466	0.0581343376603082	-0.576991567246718	-0.1409941920440662	-0.0664027781533631	-0.394420157951759	-0.1811063491465253	0.2373548612992624	-1.287393549899907	0.2799632025952472	0.1445885720026719	0.289879701034345	0.1286310641503018	0.0995104943890979	-1.4269613878858811	-0.1290003906925537	0.2225109741592237	-0.936946727669201	-0.1231373490581548	-0.236777932331583	-0.9049517931737532	-0.1613804273077496	0.3840274609883766	-1.242268870937822	0.3185750581643112	0.0195119721022942	-0.3131854988088847	0.3754584342372266	0.1034655264349577	-0.779761443398134	0.2243032906616042	-0.0158743599729435	-0.9202226373989671	0.0465448059762547	-0.3024539581573812	-0.9493284295920216	0.006990375945337	0.1912865490308057	-0.2187647366052076	0.0049778456158253	4.015212324622976e-05	-0.4401846017127709	0.2555505631805088	0.0754151502862909	-1.0565244783150818	0
PICK1	0.2852626312129904	0.179745121080799	-0.4317423838908695	0.0114768278687779	-0.157443015573069	0.0852438550128417	0.3207524519424932	0.0478318736475845	-0.394420157951759	0.3326717342852169	-0.0106488040359153	-0.5180390955532855	-0.2119170903032797	-0.1674286858142232	-0.9731109792937064	-0.2304026800468774	0.278425189996036	-0.4933487989299622	-0.0525205031101386	0.2255163025917792	-0.936946727669201	-0.039533400276403	-0.1928520103740299	1.116693746102889	0.1773395518059576	0.4213557285963983	0.7522152759481142	0.0326599990436869	-0.2191143424500067	-0.1388149278779959	0.0771700694189323	-0.1344047942866701	-0.7745435781430765	0.1705205652505033	-0.0077509621775863	-0.9202226373989671	0.589525253612601	-0.3930837635041816	1.0934322097832765	0.2971600386868284	0.2802534452674817	-1.2449082027143423	0.1441204232604589	0.8576866024838529	-0.4401846017127709	0.3340375833131291	-0.0822318677105488	-0.1260352744033105	0
HSP90B1	0.6488582029930432	0.4325395406876942	1.079051995816085	0.467596578931068	-0.0172571681840297	0.0108220671344075	-0.1701034031730066	-0.0813132129633612	-0.394420157951759	0.3597392431620588	-0.1866378469367884	0.4127700123452879	0.3886472465260118	0.4958035533178284	0.7689007805282451	0.759743053808557	0.2700838299535662	0.6326353140220375	0.5745687753863593	0.120474721877433	1.3046916275144471	0.4668199855810842	-0.3846736887468839	0.5158737953048215	0.377559684386541	0.4075762952434539	0.3892198062696577	0.8052037033011502	0.1413800649748843	0.4891064054333466	0.6190115970872444	0.3384749671121976	0.4816396752689472	0.1596186525251136	0.2522382574345165	0.98568633079823	0.8068900096163943	-0.4708378632329716	0.4643421204706954	0.5456384911221202	0.16761446303539	0.5751428692805564	-0.7125502189502851	0.2528757368882788	-0.4401846017127709	0.5441454004542501	0.1032601282651209	0.5989825277451216	0
TUBG1	0.9134994115505488	0.2437671474783926	0.3083646646615607	0.9217011637861912	-0.1633841899477675	-0.1865674544066274	0.3794619162966088	-0.109086447706669	-0.394420157951759	0.8946652083917024	0.0749929122943774	-0.9363441448121264	0.5961273301763694	-0.0981112137642419	-0.9731109792937064	0.5941537453586132	0.085998146904277	0.4331771963744338	-0.0501451604867717	0.1411052323511921	0.9027069153817844	0.5792881395953611	-0.5231482572652686	-0.9049517931737532	1.042630549840139	0.273169103416705	-0.0841511416017629	0.9267014738014654	0.105313998419208	0.0175641663907318	0.9819903598309596	0.1819125216948715	0.2570693045601293	0.3175975940026941	-0.0128678956445927	-0.9202226373989671	0.5606512670744158	-0.3781088995660526	0.4940021742519079	0.6367640633180087	0.3546188000902376	-1.2449082027143423	0.741176677034257	0.1403925694130762	1.709491425086554	1.1953429705884495	0.0994393219279209	-0.190570934735839	0
ATXN1	-0.8195447470134991	-0.2889429529311785	0.4433117133683659	0.3289473395762775	-0.2943302473982317	1.1879811911599256	-0.0814828780723648	-0.895908644170854	-0.394420157951759	-0.2485842866869024	-0.3790725546250921	0.5680450421399124	-0.2257756622804471	-0.5309969775193669	-0.9731109792937064	0.1604866417605208	-0.0692109916342368	0.0442130305147638	0.3815244675485201	-0.1588769857871849	1.628303048307091	0.1846856500743543	0.0699477794696549	0.5164110768305433	0.0454834930698781	-0.0907043316375294	0.3401626368712861	-0.1041420905581675	-0.7447963177501803	0.6035134820332264	-0.1596548244483975	-0.500815063516083	0.6035757271302458	-0.404567573615135	-0.5096358504605725	0.0002619314789334	-0.2207930883515563	0.371801942878059	0.0572492584637494	-0.2846690812961684	-0.0864429375781737	0.5597654199067008	-0.3305481684669383	-0.8721520575410483	-0.4401846017127709	-0.6230844425067124	-0.066459972915588	0.3049905490114987	0
RPL23	-0.1381954165408639	-0.5498019089580413	0.0950800254097413	-0.2486005595285954	-0.5398180863804434	0.0794476117945933	0.3626043780899242	-0.6544869631995744	-0.394420157951759	0.3868215701065185	-0.994086767582616	-0.7048774902106317	0.337603912632953	-0.3391980588005585	0.2935861395149958	-0.3169763655034788	-0.8202847375250805	-0.5035816829413369	0.4666460408028304	-0.2134993418921649	0.3639794026104558	0.6591054577763857	-0.2998324758274339	-0.9049517931737532	0.2575186425007589	0.1210376953896849	-0.0864303549860085	0.1198805446579852	-0.6313130890009184	-1.470060888699416	0.1826668995019474	-0.3783295402407255	-0.2548254624844011	-0.2571723615283977	-0.0933610187170643	-0.9202226373989671	0.5911655282117166	-0.528025316292776	0.4953894760955283	0.3800483726878538	-0.898745071225855	-1.2449082027143423	0.3799087794029193	0.1424993099659625	-0.4401846017127709	-0.191893460211902	-0.2375039856365727	-1.1284631098476243	0
HNRNPR	0.4098562289624967	0.1270836479662852	-0.1930645368370307	0.410113770371704	-0.0756405825420096	0.4549339255640903	0.1935339779696442	-0.0525363654496022	-0.394420157951759	0.2621627930219451	0.4012579010319486	-0.4325154046868742	0.3737829612764247	-0.0630247212612662	0.2869414406869399	0.301856910302839	0.192223025496336	0.6272625185227759	-0.1672036064672667	-0.1302785170033965	-0.936946727669201	0.0368251374100329	-0.0013087994884891	-0.9049517931737532	0.4439706042223917	0.2390825338771143	-0.1897799650280501	0.3537376182324246	-0.4387460258122899	-0.2369200309617772	0.4158280825511066	-0.5333168039055459	-0.3371554381887426	-0.026057178501985	-0.0370189870933798	0.9611076782498252	0.3201108549878599	-0.2922348052614295	1.0851894926954635	0.2997709085705093	0.3682720719034772	-1.2449082027143423	-0.1288275191858051	0.1566724487418928	-0.4401846017127709	0.0094592130826882	-0.0701713823077968	-0.0708373945670965	0
ATF2	0.0355452403359748	0.2572321895888168	-0.4606599274390855	0.1162542549185787	-0.1575733638961632	0.8072068619609831	-0.0932336905091481	-0.0857577485591429	-0.394420157951759	-0.0921412941095555	0.1137309785858721	-0.2962415997908355	0.0612093045086733	-0.0761222025466695	-0.9731109792937064	0.3422713175293781	0.0573659485949484	-0.5702429821263435	0.0884329197965191	0.1478005668181858	0.3616266254905896	0.4370749423366299	-0.5213939135359836	0.5130794635894214	0.2543575492024791	0.279686358099859	0.3676375644363922	0.2360261265866147	0.0912824612957953	0.614081752955223	0.0754864825268325	0.2124726154496751	0.3635248517868624	0.0380611626838576	-0.0508655612612067	-0.9202226373989671	0.0459269697286756	-0.3624597367966681	1.3219234582297306	0.0735207573305941	0.3850325640762298	-0.1239350334116	-0.4762321047676993	0.1154184173954802	-0.4401846017127709	-0.0729974881758503	0.0984204121293073	0.0445274800826425	0
TSG101	-0.0364953385852728	0.2401076769656406	-0.4320493252849224	0.3631630206077456	-0.4970067151227201	0.1089676433286523	-0.0891300776992692	-0.4072374238502762	-0.394420157951759	0.0360610700607967	-0.1527969900504855	-0.3314502934985767	-0.0868326117314836	-0.2535361582272313	0.2934032267060214	-0.3213979508043338	-0.247468689217239	-0.5103648414186068	-0.1267753845042765	0.0709386841068974	-0.936946727669201	0.094417679053401	-0.613304926760941	0.5253231966971788	0.2716147459822607	0.1028073525749114	-0.0840137744419556	0.0920743503450664	-0.2915379120000622	0.0167389011744259	0.0159028887003142	-0.0399546570496529	-0.773346136968221	0.1249076931987443	-0.5535132477683564	-0.9202226373989671	0.3443233580727425	-0.1441615892314343	1.0159131686352558	-0.0865699043094805	0.041057538752114	-1.2449082027143423	0.1365553209403981	-0.2921643639623124	-0.4401846017127709	-0.1303906832995262	-0.0625425175588729	-0.0049428224679731	0
HNRNPA2B1	0.4533297168357915	0.0347655407793624	1.1926048728268932	0.5822954420185364	-0.465669676236225	0.8112656306884928	0.0525257971098501	-0.4234046850864155	2.3365977105216285	0.3562007629413489	-0.0247633342820286	0.3206994036691212	0.4461311472735288	-0.0045711565756878	0.292117034043414	0.3179697793375939	0.1953116038570822	0.6387095178669485	-0.1256608356533102	0.0365592958492778	0.3593707487848655	0.1592174618829895	-0.4340098916359513	0.5196410325491022	0.1888238289542293	0.1632526147645508	1.3217460841605155	0.3720816396467393	-0.1123643400465102	0.693379346137132	0.4314889808310919	0.0535707318754228	0.0367942138963116	-0.2692419723760388	0.0156179982206715	-0.9202226373989671	0.4601834300190359	-0.6577908235130381	-0.9493284295920216	0.4596459402651056	0.1840956819764007	-1.2449082027143423	-0.0933211467188289	0.1424491637032775	-0.4401846017127709	0.4448714246494223	-0.1373962701690677	-0.3249284994298242	1
STAT1	0.8433442211400151	-0.0765206630079732	1.3961474970621943	1.0881931358875552	-0.5898211762913101	-0.2955517192392343	0.7684028096590544	-0.9418255348781264	-0.394420157951759	0.2707702791563969	0.2851451798924535	0.8379872124595212	1.135831817183141	-0.2009847588434264	1.0464128990060788	1.236593489210041	0.1813797970351586	0.9798807917227752	0.3617224283194713	0.1060601917171697	-0.936946727669201	0.5897103343362724	-0.0034043589855793	1.542466528012954	0.1239882531031087	0.2258045712632355	1.2623087793213037	0.6891726604700417	0.0932625747465547	0.983143417518656	0.3118711388929145	0.4280372635231488	0.7723021528347792	-0.6562516297303477	-0.2486326914777956	0.8789245381354335	0.2680413468404349	-0.1296117780291424	1.0776720940780833	0.7028999296569349	0.5756307294326952	1.2554230702699156	0.6920323300640498	-0.5347352273487971	-0.4401846017127709	0.4727534261131458	0.0306504870749489	0.0467646635694354	0
MAPK8	0.0577198323866449	-1.1805033116094483	0.614684852650467	-0.0037990588557304	-0.4877052570626899	-0.1948314757346059	-0.3546316424766322	-0.4557417215659376	-0.394420157951759	-0.0142909920791448	-0.7621317224149893	-0.0788397285319542	-0.0430540993301236	-1.0549448404329378	-0.9731109792937064	-0.0443993525345622	-0.961309371451622	0.3922978931648214	-0.2258561250086935	-0.5508866070033214	0.3578496714916479	-0.1625018125447571	0.5282577087023689	-0.9049517931737532	-0.2587974807412012	-0.1071333216263781	-0.1949014491607446	0.0922628129767985	-0.3435487164324885	-0.3743128351192896	0.0614293100117677	-0.958813893691105	0.770313496053018	-0.101794761494791	-0.7551602157346449	-0.1506317495203144	0.1175976631523792	0.1717331936642497	-0.9493284295920216	-0.000495489916585	-0.6932453223601623	0.9786100671024272	-0.3545282521451584	0.3422036774676447	-0.4401846017127709	0.2702696282653438	-1.3046204344607923	-0.2721755886372271	0
TUBA1A	-1.184231245586631	0.1660638742541645	0.7882995882036329	-0.2052465466447873	0.384801016822622	-0.2592421369067471	0.985446625458114	0.8213595078172237	-0.394420157951759	-0.3283541436341885	0.1534461106917929	-0.3076650621462669	-0.5525487373247749	0.611841407661779	0.8110006587664146	-0.3179268268263886	0.0170175522076614	-1.4269613878858811	0.8017608770551019	-0.0393542721311569	0.3619743908877095	1.3249005159987808	-0.5432403386803514	-0.9049517931737532	0.3101411907180214	2.040651645080018	-0.0972772166236202	-0.8512641242125312	0.4270239464360167	0.499751164453025	-0.7315829960376335	0.0730955162306282	0.0833643928463838	-0.854768223262053	-0.3872425753969728	1.0912951778623456	-1.3111403759373417	0.2960063618062301	0.4646969992249962	-1.126801609092345	0.3539475243345794	-0.2025098063264964	0.9879197908167936	-0.1281264714165501	-0.4401846017127709	-0.6516115757782102	0.2591193734646816	-0.2575850996492113	0
RPLP0	0.1071609421393395	0.2758999614892182	-0.1497422601888326	0.0950219235356356	-0.1781036721667024	-0.2280254722454062	0.4318607197739759	-0.0890490968994681	-0.394420157951759	0.7899699318435991	0.0511558035317181	-1.2331722139398624	0.0986059264552836	-0.098617075962766	-0.9731109792937064	-0.386089013447619	0.0866281726002019	0.43793724156901	0.7625717476889982	0.1473594385101102	1.3151449155639237	0.8372182101501356	-0.5149656042404309	-0.9049517931737532	0.472723656378245	0.2911808077643752	-0.0845085878848307	0.4788077697133733	0.1260046456416249	-0.5281051228884619	0.6277600458427129	0.2086882492877141	0.2494175190953484	-0.2184980676707711	-0.0121261981256479	-0.9202226373989671	0.7817933665426066	-0.375436463712742	-0.9493284295920216	0.4714099452179525	0.384000298967764	-0.1270673398789939	0.4239169944850377	0.1262528014639969	-0.4401846017127709	0.2193268597733446	0.0904470454073192	-0.4722851101867229	0
MCC	-0.6948247950057219	-0.1775417769490032	0.7553845446391498	-0.6523564362717378	-0.3619616913225213	0.4814875811436796	-1.728749612617371	0.6882313984592773	2.3146636577020367	-0.7550699702978506	-1.2429315991534529	1.4771072785641166	-0.5082283340716258	0.0047283502805002	1.7916647408092026	0.2335833512670324	0.0347058374442783	1.017244084863542	-0.3963056658713756	-0.7838957589304905	0.8941100404994681	-0.7302818273925064	-0.0953549798413527	1.1033287523468935	-2.016952177466412	-0.6699792583791984	0.745591236229429	-0.902216711194808	-0.3619196719189056	1.0376728252118728	0.2575157736187008	-0.2426831475293256	0.1942438970025921	0.1588585641328914	-0.3931138185065159	-0.0207560641549644	-1.5358280942020794	0.4268355726078435	1.548597708879082	-0.6370066642444014	-1.3613288930321992	1.2088646723863796	-0.0943135930070654	-0.4773919267416435	1.7058674197323322	-0.7959267496995127	0.5602383604262625	1.032780227376653	0
FBXW7	-0.3299602531767674	0.0494146043403952	4.022349921977328	-0.704535208549203	0.2813044186261697	2.0763346256205883	-0.3311386682454077	-0.0765019825670404	-0.394420157951759	0.0069947469677814	-0.0648146638091259	4.856915058923767	-0.3213299294248701	-0.2307023600707443	3.129529166847309	-0.6936565918565772	0.0946163495274625	4.129591810513372	0.269338303794491	0.463902240814567	-0.936946727669201	0.3025744145913533	0.1675366224830188	1.104650197624287	-0.3076823988148794	0.1598731490486141	0.7125035229146047	0.2371902616391903	0.1886366448061788	0.9554019229134108	0.0791461920705273	-0.0168480050295365	2.208859292816761	-0.1534312144924568	-0.0590955457850443	2.6542020436173748	-0.1777667655026026	-0.0663836786810038	-0.9493284295920216	0.0119236412867884	0.0364969619601475	5.162367464607861	0.4339895403728338	0.5244694149155587	1.7083652365268702	-0.1072818995603711	0.1966601537505365	3.268519600307046	1
RAD21	0.426728301887726	0.1385885048858081	1.8859531515226915	0.9674613934375812	-0.3260280435726024	0.8809553363042386	0.2838652995734064	-0.0015473741297967	-0.394420157951759	0.2137729365683677	0.0782619000475253	0.4254794126985485	0.4890174363520147	-0.1727223140873271	0.1538821304914438	0.6396694424901385	-0.1011762344003003	0.5720702382331644	-0.1541762268884348	-0.0070675344163375	0.8392769011645449	0.1105353296605465	-0.525559745903073	-0.9049517931737532	0.6531794969553744	0.1695792713124779	-0.1003194174613948	0.2800082253734943	0.3461607948935995	0.4797893851910942	0.4874575697102817	0.269319972127501	0.496371495485947	0.2034366000716327	-0.0579273389738333	1.3328028888293475	0.074658372343181	-0.4682908833109191	1.0898766065081145	0.2373073684189078	0.2541641468698993	0.8416849776248223	-0.2253407259121518	0.1339804625080007	-0.4401846017127709	0.3109187886481626	-0.0183744658602977	0.0473280691369543	1
UBE2D3	-0.3872131549496561	0.2477739283289764	-0.2101518677648599	0.1427275283034312	-0.2352413068772903	-0.3312872857285613	-0.3864397683440944	-0.0083619531776752	-0.394420157951759	-0.2445676711551704	0.1562674527316618	-1.0999074625479333	-0.1832519180143016	-0.0763870897607156	0.2758752614152146	-0.128647654745857	0.1124695614329768	-1.4269613878858811	0.0221495504569216	0.1505859428390007	0.3606901459679911	-0.0362103877803035	-0.3815404670368356	-0.9049517931737532	-0.3690927279126506	0.3689351788123091	1.0599391436514165	-0.1022840914050348	0.1444430724673978	-0.3318605495107905	-0.1165985640527636	0.22450144871998	-0.0987413569631579	0.0049257566689403	-0.142524431176348	-0.9202226373989671	-0.0196828953561201	-0.1628556400840439	-0.9493284295920216	-0.362708414340734	0.2991807920206056	-0.1595695066163182	-0.1633647899939038	0.1396402138024584	-0.4401846017127709	-0.209883156069764	0.2370213552941483	-1.291036044020436	0
CD79A	-1.0816666446119614	-0.7376888568351636	-0.4278486174300169	-0.1551861170363182	-0.4670567777462384	-0.2097140377999427	-0.4858322273949196	-0.0643074703520274	-0.394420157951759	-2.3547012642596905	-1.2315581699764713	-0.501834851434137	0.9818948126457622	-1.5880099443412137	0.8074131517191183	-0.1761990495748198	-2.594952719157945	-0.5054153778983397	1.201047704834533	-2.076372826046172	-0.936946727669201	0.0271172731969883	-0.813271359931447	-0.9049517931737532	-2.3512089947491006	-2.121462939540055	-1.242268870937822	1.761988370105736	-1.7631467537206256	-0.5249480095268936	0.1089038367747884	-3.0464463398892945	-0.7722473088512272	-3.045084423835106	-0.2902326659974029	-0.9202226373989671	-0.0576295390803345	0.4609596088835624	1.094079658350969	-2.8745769408560347	-1.3632776415493513	-1.2449082027143423	-0.5788842757510769	0.6189943125429153	-0.4401846017127709	0.3982071657883187	-0.9189873315069654	-0.3285161861579995	1
PAXIP1	0.6446014774643621	0.2538316947339293	0.2951845043433085	0.5833111243409506	-0.7143959344116624	0.3567197845606909	0.3286864388704913	-0.3736751875092796	-0.394420157951759	0.8266062247714119	0.0638572500977193	1.4617663831856684	0.2933962211180078	-0.1278518675631399	0.8180162117422347	0.3191373214296342	0.2333653206612213	0.1833950750614217	0.172617144108346	-0.1223438980727377	-0.936946727669201	0.3456972313360077	-0.6943327225115553	1.5692511630975925	0.51987001950083	0.1692900767042672	-0.0954553758045957	0.6540892439595729	0.0398162618514978	0.2775275446233085	0.5883295873690005	0.1527534836062991	0.0992386852530125	-0.3133938380685712	-0.1840555478755779	-0.9202226373989671	0.8923881564183103	-0.36420480445892	-0.9493284295920216	0.6800412267210395	0.3591305678670377	1.076358294488788	-0.5542685953511083	0.1372089343838887	1.708068758622516	0.3982698208431207	0.0659389682596022	1.394228259077482	0
CBX5	-0.1405425283050562	0.9803535658794053	-0.8108347511215799	0.3254024196393155	0.6983683828709375	0.3153086808826293	0.7380054335123499	-0.4065489862583374	-0.394420157951759	0.3378232241557427	0.0021944409252294	-0.7657657300582321	-0.4459529950206859	0.3918844966544583	-0.9731109792937064	0.2713386516685156	1.0036764159318174	-0.5094373149746301	-0.1257748022077903	0.4627123792929045	-0.936946727669201	0.5169453266901333	-0.214729455810479	0.5217794710429788	0.6899504856724942	0.56940780680107	-1.242268870937822	0.426093097508447	0.4332516455380406	-0.5414283989378406	0.3356284169609885	1.3711103240744684	-0.7819356552040583	-0.2098378414839282	0.1549672013759638	-0.9202226373989671	0.219593883022285	1.3969315436240588	-0.9493284295920216	0.2890153335939032	0.3065428124758457	0.6616100250811349	-0.2577235599226093	0.4635680127309148	1.698867583772215	0.2002426594482885	0.6767123880047332	-0.6075040001076253	0
KPNA2	1.7314275605069471	0.0750281640961541	0.4269093515332207	1.8930907965343629	-0.209800910852787	0.7232538322886763	0.9251729066550378	-0.0643754070497969	-0.394420157951759	1.1148958842547512	0.0546930617738655	-0.2806968632430116	1.9315347446365363	-0.1289274034113994	0.2698799382029793	1.370197727088836	-0.0172313315159039	0.9646490446122996	0.1837043125269949	0.1257088818614849	0.3569244481723083	0.6231088874127346	-0.6077800354232364	0.516926812097259	1.4690150133550155	0.253591089997515	0.7434935127359666	1.7589867041905232	0.0548547239863702	-0.1465974755557986	1.7002224514445603	0.0973133836955965	-0.2679399415533223	-0.5660253831076035	-0.0553494021443786	-0.9202226373989671	0.9738558262985448	-0.3420463743714687	-0.9493284295920216	1.16015450790764	0.3213803744489549	-1.2449082027143423	0.6156623776574228	0.0785748248875106	-0.4401846017127709	1.975677297681316	-0.1409467031709211	-0.4426935841760134	0
RPL37A	-0.3417711912114448	0.3253336294186276	-1.6961536479896433	-0.2343929467678905	-0.127075755289041	-0.1915247644165802	0.3523058333016192	-0.0552665391292036	-0.394420157951759	0.5401453390848235	0.1098683648753263	-1.25119546679513	0.0565508503646355	0.00711883412339	0.2953271259459805	-0.5944617781070758	-0.0343526658023702	-1.4269613878858811	0.5207045378268127	0.1457741676863631	-0.936946727669201	0.5393612036694927	-0.5335953435414211	0.5234777376070349	0.1268933515983231	0.3882799596208762	-1.242268870937822	0.328272541654471	0.0989815291522006	-1.470060888699416	0.2207676072386701	0.2847348723043783	-0.774732072720637	-0.1518955904679563	-0.0247487650071945	-0.9202226373989671	0.6125570287274339	-0.340587469188642	-0.9493284295920216	0.475047942433639	0.4640786356159442	-1.2449082027143423	0.4875703206165833	0.2589389376918363	-0.4401846017127709	0.0238458230135463	0.2855466670014697	-1.8040077442381213	0
RPSA	0.0686266683182147	0.1815269895736712	0.0679528520641956	0.1049426529799133	-0.1713577424006825	-1.510251392118005	0.345174080130703	-0.1124228191005905	-0.394420157951759	0.4796154370971053	0.2195135812831683	-0.5613142139009553	-0.0706662848677958	0.1641431839879182	-0.9731109792937064	-0.6679821472202772	0.5661068458168423	-0.4934908780222675	0.1393297919138083	0.0650244240923375	-0.936946727669201	0.7456312796069174	-0.2917109323156043	0.520430286393363	0.651736224339806	0.3264491254075077	-1.242268870937822	0.2473893680231868	-0.0683408934479482	-0.3220914023227505	0.1728333569768327	0.0693006194096925	-0.7740833206664108	-0.3163934728607351	-0.1187794050653676	0.361382307239404	0.5338837379161679	-0.6805772104693528	-0.9493284295920216	0.3003736531080381	0.3565386414021836	-1.2449082027143423	0.3950028303101158	0.2972234323938252	-0.4401846017127709	0.2012793763148323	-0.0652901855892314	-0.8100724485018193	0
YWHAH	-0.0366058922244923	0.248486608986498	-0.7983861059830092	0.6702555141082129	-0.3746022733985367	-1.510251392118005	0.628430750657088	-1.0328565958022788	-0.394420157951759	0.1022931892903653	0.1859061240939178	-1.233609772467489	0.2409660887439884	0.046730276618908	-0.9731109792937064	0.5978330963186583	-0.0526652227357185	-0.1100478425815968	0.7351780167186702	-0.8152232368970127	-0.936946727669201	0.7596837855858609	-1.5458751350922595	-0.9049517931737532	0.4927253660994063	-0.5341145427428992	-0.0834861022935188	-0.0249024432407884	-0.0140298633934222	-0.8033158438796502	-0.0542082256707125	0.1702324886311525	-0.4845767235436222	-0.0579442003518084	-0.029347838017229	0.5043831148680665	-0.2466659365073303	-0.1506603231783131	0.4952514875211267	0.0776492571556134	0.4321264727949442	-0.050548014074197	0.5738119934428609	-0.2355054441001244	-0.4401846017127709	-0.058098739436231	0.0547638308610516	-0.6404028232507585	0
TCF4	-0.9397677398473386	2.814577824718124	0.3993538596935316	-0.4027733124080876	2.053582718653273	1.2696629277706772	-0.0207300862982441	3.606428696569303	-0.394420157951759	-0.5863622439664713	2.482394838387763	0.1385918824498088	0.4891371105504573	2.9425269620684773	1.2678227306694907	0.3113354296031808	0.3160133194653216	-0.1569314358378448	0.799344147589035	1.0451294813721594	-0.936946727669201	-0.6995162124372486	0.1999426838854534	0.4453524542322242	0.1541527461056664	1.2917501435715262	0.9014885540972164	-0.7706056094561891	1.3123120008752205	0.613315579120262	-0.3473395914309743	0.7277392747808488	0.0560222371427209	-0.7248145821599689	1.9651002533730333	2.455099390079617	-0.3817670423638404	-0.3978673762614353	0.4703603417887658	-0.7280077928888269	2.106688988948424	0.5628209494695927	-0.5452253251564827	0.1893749999433802	-0.4401846017127709	-1.0169114024404553	0.5057018026615359	0.0261597802764621	0
SUMO2	0.4664701692793933	0.2293992884117925	-1.6961536479896433	0.4749100327061263	-0.1513147271650259	-1.510251392118005	0.2622918862122008	-0.0158532218060301	-0.394420157951759	0.1319763169012902	0.1017294606265592	-1.981556335032571	0.2653099769884205	-0.0646086000840643	-0.9731109792937064	0.2867486276532582	0.0629365998226196	-1.4269613878858811	0.1250786488162568	0.2245629581226828	-0.936946727669201	0.2649694534925873	-0.1822348466289715	-0.9049517931737532	0.4323197197980357	0.3072235074592188	-1.242268870937822	0.4043387869967222	0.1407679070003121	-0.8079833863899157	0.4873496699000072	0.2103228751091955	-1.484058583715942	-0.0152611964987384	-0.0820501115867355	-0.9202226373989671	0.0978726357453461	-0.3678594399234356	0.4951251778696041	0.0163935406152525	0.3337572887666055	-1.2449082027143423	0.4279300065825491	-0.0053394539575093	-0.4401846017127709	0.058493912695405	0.0387204357919385	-1.3746110263680658	0
